dataset,raw_index,algorithm_raw,algo_row,input_kind,algorithm,n_rank,source_orig_parsed_expr,source_orig_parsed_n_params,source_before_nodes,before_status,before_after_params,before_rank_gap,before_parsed_rank_gap,before_parsed_after_params,before_runtime_ms,before_peak_rss_mb,before_passes,before_egraph_total_size,before_rendered,after_status,after_after_params,after_rank_gap,after_parsed_rank_gap,after_parsed_after_params,after_runtime_ms,after_peak_rss_mb,after_passes,after_egraph_total_size,after_rendered,agent_status,conclusion_kind,new_rule_family,proposed_rule,proof_summary,remaining_gap_notes,longer_probe_status,longer_probe_after_params,longer_probe_rank_gap,longer_probe_improved,longer_probe_reached_rank,longer_probe_runtime_ms,longer_probe_peak_rss_mb,before_rank_miss,after_rank_miss,param_delta,rank_gap_delta,missing_rank,execution_issue,fixed_by_extra_rules,still_missed,newly_missed,under_rank,regressed_params,outcome,remaining_issue
kotanchek,139,Operon,20,original,Operon,10.0,0.000488817866426 + 0.998822033405304 * (exp((-5.176636219024658 - 0.0070227989926934 * x0 + 1.1790944337844849 * x1) * (-0.3277454376220703 * x1) + exp(6.331946849822998 * x1 * (-0.083648607134819 * x1)) * (-1.0949771404266357 * x1)) / (6.302425861358643 / (0.0139735620468855 + exp(2.247617483139038 * x0 - exp(0.8711588978767395 * x0))))),13.0,45.0,saturated,11.0,1.0,1.0,11.0,217.92424999875948,116.84375,2.0,136.0,0.000488817866426 + exp(x1 * (-0.002301690329192133 * (-737.1186651377163 - x0 + 167.89522738885566 * x1) + exp(-0.5296585344393987 * (x1 * x1)) * -1.0949771404266357)) * (0.998822033405304 / (6.302425861358643 / (0.0139735620468855 + exp(2.247617483139038 * x0 - exp(0.8711588978767395 * x0))))),saturated,11.0,1.0,1.0,11.0,1696.5685419854708,139.96875,2.0,6962.0,0.000488817866426 + exp(x1 * (-0.002301690329192133 * (-737.1186651377163 - x0 + 167.89522738885566 * x1) + exp(-0.5296585344393987 * (x1 * x1)) * -1.0949771404266357)) * (0.998822033405304 / (6.302425861358643 / (0.0139735620468855 + exp(2.247617483139038 * x0 - exp(0.8711588978767395 * x0))))),pending,pending,pending,pending,pending,pending,ok,11.0,1.0,False,False,229413.52933296,2067.234375,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
pagie,136,Operon,17,original,Operon,8.0,0.0005329695995897 + 0.9996598958969116 * (2.9738872051239014 + exp(100.48599243164062 * x1 * (-0.0308157186955214 * x1)) - (0.7702111005783081 * x0 * (1.5427883863449097 * x0) + 1.0054689645767212) * exp(-1.7126119136810303 * x0 * (0.8499408960342407 * x0)) - exp(exp(100.99022674560547 * x1 * (-0.0091333612799644 * x1) + 0.0902468413114548))),13.0,45.0,saturated,9.0,1.0,1.0,9.0,97.21258300123736,110.21875,2.0,100.0,0.0005329695995897 + 0.9996598958969116 * (2.9738872051239014 + exp(-3.09654807561373 * (x1 * x1)) + -1.1882727410061449 * (exp(-1.4556189044729706 * (x0 * x0)) * (x0 * x0 + 0.8461600858783999)) - exp(exp(-0.9223802266131381 * (x1 * x1) + 0.0902468413114548))),saturated,9.0,1.0,1.0,9.0,1286.671625013696,161.640625,2.0,110.0,0.0005329695995897 + 0.9996598958969116 * (2.9738872051239014 + exp(-3.09654807561373 * (x1 * x1)) + -1.1882727410061449 * (exp(-1.4556189044729706 * (x0 * x0)) * (x0 * x0 + 0.8461600858783999)) - exp(1.094444404457469 * exp(-0.9223802266131381 * (x1 * x1)))),pending,pending,pending,pending,pending,pending,ok,9.0,1.0,False,False,264721.000333986,1002.71875,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
pagie,142,Operon,23,original,Operon,8.0,0.0007810645620339 + 0.9995014071464539 * ((-1.0057448148727417 + 0.7655488848686218 * x0 * (-1.5458080768585205 * x0)) * exp(0.4586827158927917 * x0 * (-3.168611526489258 * x0)) + (2.974963665008545 + exp(-0.3110347986221313 + 3.010924816131592 * x1 * (-1.1550782918930054 * x1))) - exp(exp(23.08673095703125 * x1 * (-0.0377156287431717 * x1)))),13.0,45.0,saturated,9.0,1.0,1.0,9.0,106.85204202309252,110.390625,2.0,111.0,0.0007810645620339 + 0.9995014071464539 * ((-1.0057448148727417 + -1.1833916494599492 * (x0 * x0)) * exp(-1.4533873405792972 * (x0 * x0)) + (2.974963665008545 + exp(-0.3110347986221313 + -3.4778538936355403 * (x1 * x1))) - exp(exp(-0.8707305736688796 * (x1 * x1)))),saturated,9.0,1.0,1.0,9.0,652.5363330147229,131.609375,2.0,368.0,0.0007810645620339 + 0.9995014071464539 * ((-1.0057448148727417 + -1.1833916494599492 * (x0 * x0)) * exp(-1.4533873405792972 * (x0 * x0)) + (2.974963665008545 + 0.7326883788796684 * exp(-3.4778538936355403 * (x1 * x1))) - exp(exp(-0.8707305736688796 * (x1 * x1)))),pending,pending,pending,pending,pending,pending,ok,9.0,1.0,False,False,9795.637958974112,469.40625,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
kotanchek,199,SRjl,20,original,PySR,9.0,((x1 / 0.24020217062010246 - exp((0.3439885741666508 - (x1 - 0.9074669493168073) * (x1 - 0.9074669493168073)) / 0.5265567407010389) - (exp(x1 + -1.310249982230761) - 1.9459994320156533)) * (exp(x0 - -0.2675077718636208) + x0) / (exp(x0 * x0) / 1.351714069625226 + 2.611734354409015) - -0.2675077718636208 + -0.13108935473065172) * 0.07960520452659406,13.0,45.0,saturated,12.0,3.0,3.0,12.0,65.848875005031,106.265625,2.0,82.0,(0.13641841713296907 + (x1 / 0.24020217062010246 - exp((0.3439885741666508 - (x1 + -0.9074669493168073) * (x1 + -0.9074669493168073)) / 0.5265567407010389) - (exp(x1 + -1.310249982230761) + -1.9459994320156533)) * ((exp(x0 + 0.2675077718636208) + x0) / (exp(x0 * x0) / 1.351714069625226 + 2.611734354409015))) * 0.07960520452659406,saturated,11.0,2.0,2.0,11.0,207.5589169980958,117.03125,2.0,318.0,0.1076034749739909 * ((x1 / 0.24020217062010246 - exp((0.3439885741666508 - (x1 + -0.9074669493168073) * (x1 + -0.9074669493168073)) / 0.5265567407010389) + -0.2697526145950635 * (exp(x1) + -7.2140150891099655)) * ((exp(x0 + 0.2675077718636208) + x0) / (exp(x0 * x0) + 3.5303180729782215)) + 0.10092253990578956),pending,pending,pending,pending,pending,pending,ok,11.0,2.0,False,False,184.35174995101988,114.984375,True,True,1.0,1.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
pagie,14,Bingo,15,original,Bingo,6.0,-0.3615909827079473 - (-0.3615909827079473 + (-0.15940944833036993 + (0.7495558385988832 + -0.052282035688047096 * (x0 * x0)) * (0.7495558385988832 + -0.052282035688047096 * (x0 * x0))) * (-0.15940944833036993 + (0.7495558385988832 + -0.052282035688047096 * (x0 * x0)) * (0.7495558385988832 + -0.052282035688047096 * (x0 * x0)))) * log(abs(-242.5021661422168 * x1)),13.0,45.0,saturated,10.0,4.0,4.0,10.0,142.0885409752373,110.84375,2.0,78.0,-0.3615909827079473 - (-0.3615909827079473 + 7.471537092712174e-06 * (((x0 * x0 + -14.336776078714344) * (x0 * x0 + -14.336776078714344) + -58.318867312320975) * ((x0 * x0 + -14.336776078714344) * (x0 * x0 + -14.336776078714344) + -58.318867312320975))) * log(abs(-242.5021661422168 * x1)),saturated,10.0,4.0,4.0,10.0,150.5827090004459,114.78125,2.0,78.0,-0.3615909827079473 - (-0.3615909827079473 + 7.471537092712174e-06 * (((x0 * x0 + -14.336776078714344) * (x0 * x0 + -14.336776078714344) + -58.318867312320975) * ((x0 * x0 + -14.336776078714344) * (x0 * x0 + -14.336776078714344) + -58.318867312320975))) * (5.491010642882867 + log(abs(x1))),pending,pending,pending,pending,pending,pending,ok,10.0,4.0,False,False,131.54816601308994,115.46875,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
pagie,146,Operon,27,original,Operon,6.0,-0.0639297738671303 + 1.0392827987670898 * (1.9780735969543457 + (exp(-2.4385366439819336 * x1 * (2.257668972015381 * x1)) * (-10.097307205200195 * x1 * (391.67083740234375 * x1) * (-0.0011133030056953 * x1 * (-1.3449389934539795 * x1))) - exp(-1.7093311548233032 * x1 * (0.4650919437408447 * x1))) - exp(-1.2320897579193115 * x0 * (0.5889392495155334 * x0))),13.0,48.0,saturated,7.0,1.0,1.0,7.0,167.3475420102477,108.59375,2.0,151.0,-0.0639297738671303 + 1.0392827987670898 * (1.9780735969543457 + (exp(-5.505408518240529 * (x1 * x1)) * (-5.921650519847204 * (x1 * x1 * (x1 * x1))) - exp(-0.7949961492935529 * (x1 * x1))) - exp(-0.7256260173647746 * (x0 * x0))),saturated,7.0,1.0,1.0,7.0,270.10029199300334,118.015625,2.0,151.0,-0.0639297738671303 + 1.0392827987670898 * (1.9780735969543457 + (exp(-5.505408518240529 * (x1 * x1)) * (-5.921650519847204 * (x1 * x1 * (x1 * x1))) - exp(-0.7949961492935529 * (x1 * x1))) - exp(-0.7256260173647746 * (x0 * x0))),pending,pending,pending,pending,pending,pending,ok,7.0,1.0,False,False,414.8395830125082,129.875,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
pagie,127,Operon,8,original,Operon,7.0,-0.0218773111701012 + 1.0134590864181519 * (-0.3641613721847534 * x0 * (2.2286646366119385 * x0) * exp(-2.4582626819610596 * x0 * (1.0862829685211182 * x0)) + (1.9716572761535645 - exp(-2.48940372467041 * x1 * (0.2193875461816788 * x1) * exp(-0.435789167881012 * x1 * (-0.4778871238231659 * x1)))) - exp(-1.3948150873184204 * x0 * (0.5922598838806152 * x0))),13.0,49.0,saturated,8.0,1.0,1.0,8.0,82.53754099132493,111.171875,2.0,119.0,-0.0218773111701012 + 1.0134590864181519 * (-0.8115935722082384 * (x0 * x0) * exp(-2.670368883565345 * (x0 * x0)) + (1.9716572761535645 - exp(-0.5461441746109729 * (x1 * x1) * exp(0.20825803203194762 * (x1 * x1)))) - exp(-0.8260930216501379 * (x0 * x0))),saturated,8.0,1.0,1.0,8.0,215.1971250132192,119.640625,2.0,124.0,-0.0218773111701012 + 1.0134590864181519 * (-0.8115935722082384 * (x0 * x0) * exp(-2.670368883565345 * (x0 * x0)) + (1.9716572761535645 - exp(-0.5461441746109729 * (x1 * x1) * exp(0.20825803203194762 * (x1 * x1)))) - exp(-0.8260930216501379 * (x0 * x0))),pending,pending,pending,pending,pending,pending,ok,8.0,1.0,False,False,1928.2049159810413,227.640625,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
pagie,44,EPLEX,15,original,EPLEX,7.0,-1.0 * 0.887 ** 2.0 + (-2.828 / (log(abs(x0 / (log(abs((x1 / (((-1.0 * 0.887 ** 2.0) ** 2.0 + -1.0 * 0.845 ** 2.0) ** 2.0 - ((-1.645 / ((log(abs(x0 / x1)) ** 2.0) ** 2.0 - 0.158 + 1.3)) ** 2.0 - 1.506) + 0.922)) ** 2.0)) ** 2.0 + 0.457 + 2.006))) ** 2.0 + 1.346 + 1.172)) ** 2.0,13.0,55.0,saturated,8.0,1.0,1.0,8.0,82.93499998399056,109.484375,2.0,51.0,-0.786769 + (-2.828 / (2.518 + log(abs(x0 / (2.4629999999999996 + log(abs((x1 / (1.5150287131032465 - (-1.645 / (1.1420000000000001 + (log(abs(x0 / x1)) ** 2.0) ** 2.0)) ** 2.0 + 0.922)) ** 2.0)) ** 2.0))) ** 2.0)) ** 2.0,saturated,8.0,1.0,1.0,8.0,83.96899999934249,105.578125,2.0,51.0,-0.786769 + (-2.828 / (2.518 + log(abs(x0 / (2.4629999999999996 + log(abs((x1 / (1.5150287131032465 - (-1.645 / (1.1420000000000001 + (log(abs(x0 / x1)) ** 2.0) ** 2.0)) ** 2.0 + 0.922)) ** 2.0)) ** 2.0))) ** 2.0)) ** 2.0,pending,pending,pending,pending,pending,pending,ok,8.0,1.0,False,False,52.497917000437155,111.65625,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
kotanchek,41,EPLEX,12,original,EPLEX,10.0,1.094 ** 2.0 * (x1 + 0.398 / exp(x1 + 0.021 + x1)) / (exp(0.301 ** 2.0 * ((0.479 ** 2.0 * (x1 - 0.212) * (x1 - 0.272)) ** 2.0 + exp(x0)) / 0.438) - -0.946 / exp(log(abs(-0.231 - 0.284 / exp((1.129 - x0) ** 2.0))) - (1.129 - x0) ** 2.0)),13.0,56.0,saturated,12.0,2.0,2.0,12.0,74.15712499641813,109.734375,2.0,92.0,1.1968360000000002 * (x1 + 0.398 / exp(x1 + 0.021 + x1)) / (exp(((0.22944099999999998 * (x1 - 0.212) * (x1 - 0.272)) ** 2.0 + exp(x0)) * 0.20685159817351595) - -0.946 / exp(log(abs(-0.231 - 0.284 / exp((1.129 - x0) ** 2.0))) - (1.129 - x0) ** 2.0)),saturated,11.0,1.0,1.0,11.0,80.17491700593382,112.015625,2.0,84.0,1.1968360000000002 * (x1 + 0.389729147898645 / exp(x1 + x1)) / (exp(((0.22944099999999998 * (x1 - 0.212) * (x1 - 0.272)) ** 2.0 + exp(x0)) * 0.20685159817351595) - -0.946 / exp(log(abs(-0.231 - 0.284 / exp((1.129 - x0) ** 2.0))) - (1.129 - x0) ** 2.0)),pending,pending,pending,pending,pending,pending,ok,11.0,1.0,False,False,52.82062498736195,111.5625,True,True,1.0,1.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
kotanchek,37,EPLEX,8,original,EPLEX,9.0,(x1 * (((exp(0.056) ** 3.0 - (x0 - 0.738 + exp(exp(0.0)) / exp(0.276 * x0) ** 3.0 - 0.007)) * 0.682 + 0.84) * exp(0.014)) * exp(log(abs(exp(0.008) - (x1 - x1 * 0.787)))) / exp(0.369 * (x0 - 0.953 + exp(exp(0.0)) / exp(exp(0.936 * x0)))) - log(abs(-0.877))) ** 2.0,13.0,56.0,saturated,12.0,3.0,3.0,12.0,140.34516699030064,110.890625,2.0,263.0,(0.6916151489960518 * x1 * (1.9279366106478109 - x0 - 2.718281828459045 / exp(0.276 * x0) ** 3.0 + 1.2316715542521992) * (exp(log(abs(1.0080320855042735 - x1 - -0.787 * x1))) / exp(0.369 * (x0 - 0.953 + 2.718281828459045 / exp(exp(0.936 * x0))))) - -0.13124828660995402) ** 2.0,saturated,12.0,3.0,3.0,12.0,359.2868749983609,121.3125,2.0,266.0,(0.6916151489960518 * x1 * (1.9279366106478109 - x0 - 2.718281828459045 / exp(0.276 * x0) ** 3.0 + 1.2316715542521992) * (abs(1.0080320855042735 - x1 - -0.787 * x1) / exp(0.369 * (x0 - 0.953 + 2.718281828459045 / exp(exp(0.936 * x0))))) - -0.13124828660995402) ** 2.0,pending,pending,pending,pending,pending,pending,ok,12.0,3.0,False,False,583.6297079804353,139.90625,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
kotanchek,142,Operon,23,sympy,Operon,10.0,(((0.7031795338484663 * x0 - 0.9845173385649346) * exp(0.6076733469963074 * x0) + 0.9979702830314636) * exp((1.0 - exp(5.147175133228302 * x0)) * exp(-4.456360340118408 * x0) + exp(exp(-1.0 * (0.0385530032217503 * x1 - 0.065433643758297) * (5.2765936851501465 * x1 - 17.429645538330078)))) + 0.0008338154293597 * exp(0.6076733469963074 * x0)) * exp(-0.6076733469963074 * x0),13.0,57.0,saturated,12.0,2.0,2.0,12.0,162.68925002077594,112.09375,2.0,145.0,((0.7031795338484663 * (x0 + -1.4000938468398256) * exp(0.6076733469963074 * x0) + 0.9979702830314636) * exp((1.0 - exp(5.147175133228302 * x0)) * exp(-4.456360340118408 * x0) + exp(exp(-0.2034285333434609 * ((x1 + -3.3032002421149307) * (x1 + -1.697238562244654))))) + 0.0008338154293597 * exp(0.6076733469963074 * x0)) * exp(-0.6076733469963074 * x0),saturated,12.0,2.0,2.0,12.0,213.61475001322103,116.75,2.0,806.0,((0.7031795338484663 * (x0 + -1.4000938468398256) * exp(0.6076733469963074 * x0) + 0.9979702830314636) * exp((1.0 - exp(5.147175133228302 * x0)) * exp(-4.456360340118408 * x0) + exp(exp(-0.2034285333434609 * ((x1 + -3.3032002421149307) * (x1 + -1.697238562244654))))) + 0.0008338154293597 * exp(0.6076733469963074 * x0)) * exp(-0.6076733469963074 * x0),pending,pending,pending,pending,pending,pending,ok,12.0,2.0,False,False,1090.1185840193648,156.015625,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
kotanchek,148,Operon,29,sympy,Operon,9.0,(0.003319858720533827 * exp(2.844334602355957 * x1) - 4.38776442024e-05 * exp(1.0000276729651318 * x0 ** 2.0 - 1.999995470046997 * x0 + 0.3045227825641632 * x1 * exp(0.5642136931419373 * x1)) + 0.017846730724074653 * exp(exp(0.6489872336387634 * x1))) * exp(-1.0000276729651318 * x0 ** 2.0 + 1.999995470046997 * x0 - 0.3045227825641632 * x1 * exp(0.5642136931419373 * x1)),13.0,58.0,saturated,13.0,4.0,4.0,13.0,100.70783400442453,106.546875,2.0,141.0,-4.38776442024e-05 * (exp(1.0000276729651318 * (x0 ** 2.0 + -1.9999401257736307 * x0) + 0.3045227825641632 * x1 * exp(0.5642136931419373 * x1)) + -406.73858062549493 * (exp(exp(0.6489872336387634 * x1)) + 0.18602055311203 * exp(2.844334602355957 * x1))) * exp(-1.0000276729651318 * (x0 ** 2.0 + -1.9999401257736307 * x0 + 0.3045143557490144 * (exp(0.5642136931419373 * x1) * x1))),saturated,13.0,4.0,4.0,13.0,1125.9549579990562,136.796875,2.0,4767.0,-4.38776442024e-05 * (exp(1.0000276729651318 * (x0 ** 2.0 + -1.9999401257736307 * x0) + 0.3045227825641632 * x1 * exp(0.5642136931419373 * x1)) + -406.73858062549493 * (exp(exp(0.6489872336387634 * x1)) + 0.18602055311203 * exp(2.844334602355957 * x1))) * exp(-1.0000276729651318 * (x0 ** 2.0 + -1.9999401257736307 * x0 + exp(0.5642136931419373 * x1) * (x1 * 0.3045143557490144))),pending,pending,pending,pending,pending,pending,ok,13.0,4.0,False,False,115996.78962497272,1242.6875,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
kotanchek,124,Operon,5,sympy,Operon,10.0,(-2.201367937413991 * x0 * x1 * (0.006681275089699639 * x1 - 0.0298569388687611) * (4.6947760581970215 * x1 - exp(0.681245744228363 * x1)) * (15.17734146118164 * x0 * exp(5.357511043548584 * x0) + 1.0) * exp(0.0447766110301018 * x0) + 0.9997506737709045 * exp(7.688884496688843 * x0) - 0.8705414639299889 * exp(7.7336611077189445 * x0)) * exp(-7.7336611077189445 * x0),13.0,59.0,saturated,12.0,2.0,2.0,12.0,337.15858301729895,122.34375,2.0,1171.0,(-0.22322749986795287 * ((x1 - 4.468748624763382) * x0 * (exp(5.357511043548584 * x0) * x0 + 0.06588769202812311)) * x1 * (4.6947760581970215 * x1 - exp(0.681245744228363 * x1)) * exp(0.0447766110301018 * x0) + 0.9997506737709045 * exp(7.688884496688843 * x0) - 0.8705414639299889 * exp(7.7336611077189445 * x0)) * exp(-7.7336611077189445 * x0),saturated,12.0,2.0,2.0,12.0,1091.5667089866474,139.921875,2.0,5212.0,(-0.22322749986795287 * ((x1 - 4.468748624763382) * x0 * (exp(5.357511043548584 * x0) * x0 + 0.06588769202812311)) * x1 * (4.6947760581970215 * x1 - exp(0.681245744228363 * x1)) * exp(0.0447766110301018 * x0) + 0.9997506737709045 * exp(7.688884496688843 * x0) - 0.8705414639299889 * exp(7.7336611077189445 * x0)) * exp(-7.7336611077189445 * x0),pending,pending,pending,pending,pending,pending,ok,12.0,2.0,False,False,90907.22925000593,1475.203125,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
kotanchek,126,Operon,7,sympy,Operon,10.0,(((-0.000839194771067583 * x1 + 0.004051470996339809 * exp(0.2837287485599518 * x1) + 0.011734807030715255) * exp(0.633906364440918 * x1) - 0.004051470996339809) * exp(-1.000005214974017 * x0 ** 2.0 + 1.9999958276748657 * x0 + exp(exp(1.1653105020523071 * x1 - exp(0.4197142422199249 * x1)))) - 1.24719463201e-05 * exp(0.633906364440918 * x1)) * exp(-0.633906364440918 * x1),13.0,59.0,saturated,12.0,2.0,2.0,12.0,105.83762498572467,100.53125,2.0,185.0,(0.004051470996339809 * (exp(0.633906364440918 * x1) * (exp(0.2837287485599518 * x1) + -0.2071333527565002 * x1 + 2.89643120765686) - 1.0) * exp(-1.000005214974017 * x0 ** 2.0 + 1.9999958276748657 * x0 + exp(exp(1.1653105020523071 * x1 - exp(0.4197142422199249 * x1)))) - 1.24719463201e-05 * exp(0.633906364440918 * x1)) * exp(-0.633906364440918 * x1),saturated,12.0,2.0,2.0,12.0,1004.5086669852026,131.1875,2.0,4931.0,(0.004051470996339809 * ((exp(0.2837287485599518 * x1) + x1 / -4.827807722378589 + 2.89643120765686) * exp(0.633906364440918 * x1) - 1.0) * exp(-1.000005214974017 * x0 ** 2.0 + 1.9999958276748657 * x0 + exp(exp(1.1653105020523071 * x1 - exp(0.4197142422199249 * x1)))) - 1.24719463201e-05 * exp(0.633906364440918 * x1)) * exp(-0.633906364440918 * x1),pending,pending,pending,pending,pending,pending,ok,12.0,2.0,False,False,146069.2332080216,1212.953125,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
kotanchek,143,Operon,24,sympy,Operon,10.0,(0.9998849630355835 * (exp(0.0044344896450639 * x1) - 0.9905131459236145) * (exp(0.2363450229167938 * x1 + exp(exp(1.167383074760437 * x1 - exp(0.4206682443618774 * x1)))) + 1.0) * exp(1.9999943971633911 * x0 - 0.0865126922726631 * x1) + 1.09874044938e-05 * exp(1.0000055860600643 * x0 ** 2.0 + 0.2363450229167938 * x1)) * exp(-1.0000055860600643 * x0 ** 2.0 - 0.2363450229167938 * x1),13.0,61.0,saturated,13.0,3.0,3.0,13.0,78.60095798969269,90.765625,2.0,228.0,(0.9998849630355835 * (exp(0.0044344896450639 * x1) + -0.9905131459236145) * (exp(0.2363450229167938 * x1 + exp(exp(1.167383074760437 * x1 - exp(0.4206682443618774 * x1)))) + 1.0) * exp(1.9999943971633911 * x0 + -0.0865126922726631 * x1) + 1.09874044938e-05 * exp(1.0000055860600643 * x0 ** 2.0 + 0.2363450229167938 * x1)) * exp(-1.0000055860600643 * (x0 ** 2.0 + 0.23634370268667476 * x1)),saturated,13.0,3.0,3.0,13.0,289.9268339970149,115.828125,2.0,948.0,(0.9998849630355835 * (exp(0.0044344896450639 * x1) + -0.9905131459236145) * (exp(0.2363450229167938 * x1 + exp(exp(1.167383074760437 * x1 - exp(0.4206682443618774 * x1)))) + 1.0) * exp(1.9999943971633911 * x0 + -0.0865126922726631 * x1) + 1.09874044938e-05 * exp(1.0000055860600643 * x0 ** 2.0 + 0.2363450229167938 * x1)) * exp(-1.0000055860600643 * (x0 ** 2.0 + 0.23634370268667476 * x1)),pending,pending,pending,pending,pending,pending,ok,13.0,3.0,False,False,1286.1923329764977,149.75,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
kotanchek,181,SRjl,2,sympy,PySR,8.0,(x0 + 0.2581807926919453) * ((x0 + 2.0 * x1 + 0.22830720104631078) * exp(2.33304710784059 * x1) + (0.2581807926919453 * x1 - 0.2581807926919453 * exp(x0) - 0.0544398723438232 * exp(x1) - 0.4815994347419402) * exp(2.33304710784059 * x1) + 1.0) * exp(-2.33304710784059 * x1) / ((-1.0 * x0 + exp(0.9080362620309793 * x0) + 0.4782812307154963) * (-1.0 * x1 + exp(x0) + 0.21085949801377926 * exp(x1) + 1.86535733243554)),13.0,71.0,saturated,10.0,2.0,2.0,10.0,861.2969169917051,142.421875,2.0,249.0,(x0 + 0.2581807926919453) * (exp(2.33304710784059 * x1) * (0.2581807926919453 * (-0.9810653652994675 + (x1 - exp(x0) + -0.21085949801377926 * exp(x1))) + (x0 + 2.0 * x1)) + 1.0) * exp(-2.33304710784059 * x1) / ((0.4782812307154963 - x0 + exp(0.9080362620309793 * x0)) * (1.86535733243554 - x1 + exp(x0) + 0.21085949801377926 * exp(x1))),saturated,10.0,2.0,2.0,10.0,1881.8407919898164,159.328125,2.0,12414.0,(x0 + 0.2581807926919453) * (exp(2.33304710784059 * x1) * (0.2581807926919453 * (x1 - exp(x0) + -0.21085949801377926 * exp(x1) + -0.9810653652994675) + (x0 + 2.0 * x1)) + 1.0) * (exp(-2.33304710784059 * x1) / ((0.4782812307154963 - x0 + exp(0.9080362620309793 * x0)) * (1.86535733243554 - x1 + exp(x0) + 0.21085949801377926 * exp(x1)))),pending,pending,pending,pending,pending,pending,ok,10.0,2.0,False,False,112461.84266600176,1357.078125,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
kotanchek,41,EPLEX,12,sympy,EPLEX,10.0,(1.196836 * x1 * exp(2.0 * x1) + 0.466441874454423) * exp(-2.0 * x1) / (exp(0.0108893243606189 * (x1 - 0.272) ** 2.0 * (x1 - 0.212) ** 2.0 + 0.206851598173516 * exp(x0)) + 0.946 * exp(1.274641 * (0.885739592559787 * x0 - 1.0) ** 2.0 - log(abs((-0.231 * exp(x0 * (1.0 * x0 - 2.258)) - 0.0793868897531823) * exp(x0 * (2.258 - 1.0 * x0)))))),13.0,72.0,saturated,13.0,3.0,3.0,13.0,109.0114580001682,109.796875,2.0,199.0,(1.196836 * x1 * exp(2.0 * x1) + 0.466441874454423) * exp(-2.0 * x1) / (exp(0.0108893243606189 * (x1 + -0.272) ** 2.0 * (x1 + -0.212) ** 2.0 + 0.206851598173516 * exp(x0)) + 0.946 * exp(1.274641 * (0.885739592559787 * x0 + -1.0) ** 2.0 - log(abs(-0.231 * (exp(x0 * (x0 + -2.258)) + 0.34366618940771554) * exp(x0 * (2.258 - x0)))))),saturated,12.0,2.0,2.0,12.0,1112.2455839940812,145.375,2.0,393.0,(1.196836 * x1 * exp(2.0 * x1) + 0.466441874454423) * exp(-2.0 * x1) / (exp(0.0108893243606189 * (x1 + -0.272) ** 2.0 * (x1 + -0.212) ** 2.0 + 0.206851598173516 * exp(x0)) + 4.095238095238094 * exp(1.274641 * (0.885739592559787 * x0 + -1.0) ** 2.0 - log(abs(exp(x0 * (x0 + -2.258)) + 0.34366618940771554)) + x0 * (x0 + -2.258))),pending,pending,pending,pending,pending,pending,ok,12.0,2.0,False,False,61714.48475000216,950.5625,True,True,1.0,1.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
